7.561	62.597
23.611	62.607
23.044	62.587
21.388	62.617
18.982	62.577
16.751	62.627
15.204	62.567
12.625	62.637
11.833	62.557
9.152	62.647
8.980	62.547
6.479	62.657
6.628	62.537
4.695	62.667
4.848	62.527
3.406	62.677
3.529	62.517
2.481	62.687
2.618	62.507
1.860	62.697
1.996	62.497
1.454	62.707
1.563	62.487
1.168	62.717
1.257	62.477
0.964	62.727
1.031	62.467
0.821	62.737
0.862	62.457
0.713	62.747
0.751	62.447
0.635	62.757
0.665	62.437
0.576	62.767
0.596	62.427
0.532	62.777
0.542	62.417
0.502	62.787
0.502	62.407
0.476	62.797
0.471	62.397
0.458	62.807
0.447	62.387
0.441	62.817
0.427	62.377
0.432	62.827
0.413	62.367
0.421	62.837
0.398	62.357
0.414	62.847
