17.171	62.597
23.495	62.607
15.749	62.587
11.157	62.617
7.897	62.577
7.842	62.627
13.203	62.567
5.841	62.637
4.511	62.557
4.625	62.647
3.610	62.547
3.390	62.657
3.242	62.537
3.059	62.667
2.734	62.527
2.846	62.677
2.089	62.517
2.203	62.687
2.026	62.507
1.517	62.697
1.729	62.497
1.241	62.707
1.295	62.487
0.967	62.717
1.014	62.477
0.823	62.727
0.798	62.467
0.704	62.737
0.648	62.457
0.588	62.747
0.525	62.447
0.500	62.757
0.491	62.437
0.472	62.767
0.459	62.427
0.437	62.777
0.411	62.417
0.422	62.787
0.394	62.407
0.413	62.797
0.383	62.397
0.401	62.807
0.376	62.387
0.396	62.817
0.414	62.377
0.392	62.827
0.367	62.367
0.390	62.837
0.364	62.357
0.385	62.847
