21.608	62.597
23.693	62.607
22.005	62.587
19.850	62.617
16.566	62.577
15.445	62.627
12.304	62.567
11.349	62.637
9.817	62.557
8.719	62.647
7.310	62.547
6.135	62.657
5.530	62.537
4.757	62.667
4.332	62.527
3.482	62.677
3.355	62.517
2.526	62.687
2.478	62.507
1.899	62.697
1.958	62.497
1.464	62.707
1.528	62.487
1.175	62.717
1.229	62.477
0.963	62.727
1.013	62.467
0.816	62.737
0.839	62.457
0.704	62.747
0.707	62.447
0.622	62.757
0.630	62.437
0.561	62.767
0.552	62.427
0.521	62.777
0.513	62.417
0.498	62.787
0.476	62.407
0.467	62.797
0.453	62.397
0.452	62.807
0.434	62.387
0.438	62.817
0.378	62.377
0.424	62.827
0.401	62.367
0.417	62.837
0.388	62.357
0.412	62.847
