8.167	62.597
23.699	62.607
22.712	62.587
20.791	62.617
19.433	62.577
16.663	62.627
14.839	62.567
12.719	62.637
11.744	62.557
8.997	62.647
8.796	62.547
6.534	62.657
6.485	62.537
4.717	62.667
4.776	62.527
3.411	62.677
3.487	62.517
2.486	62.687
1.633	62.507
1.868	62.697
1.992	62.497
1.450	62.707
1.549	62.487
1.167	62.717
1.245	62.477
0.962	62.727
1.032	62.467
0.815	62.737
0.874	62.457
0.716	62.747
0.750	62.447
0.637	62.757
0.665	62.437
0.578	62.767
0.592	62.427
0.535	62.777
0.541	62.417
0.503	62.787
0.380	62.407
0.476	62.797
0.471	62.397
0.458	62.807
0.449	62.387
0.444	62.817
0.427	62.377
0.430	62.827
0.411	62.367
0.383	62.837
0.398	62.357
0.415	62.847
