10.837	62.597
23.932	62.607
22.905	62.587
21.176	62.617
20.053	62.577
16.882	62.627
15.082	62.567
12.353	62.637
11.489	62.557
9.073	62.647
9.008	62.547
6.483	62.657
2.201	62.537
4.601	62.667
4.856	62.527
3.328	62.677
3.598	62.517
2.439	62.687
2.653	62.507
1.838	62.697
2.024	62.497
1.420	62.707
1.586	62.487
1.152	62.717
1.262	62.477
0.955	62.727
1.048	62.467
0.814	62.737
0.876	62.457
0.708	62.747
0.754	62.447
0.635	62.757
0.661	62.437
0.577	62.767
0.596	62.427
0.531	62.777
0.540	62.417
0.502	62.787
0.503	62.407
0.475	62.797
0.469	62.397
0.456	62.807
0.449	62.387
0.442	62.817
0.426	62.377
0.431	62.827
0.412	62.367
0.421	62.837
0.398	62.357
0.413	62.847
