5.437	62.597
23.429	62.607
21.403	62.587
18.820	62.617
14.937	62.577
14.898	62.627
11.427	62.567
10.483	62.637
8.014	62.557
8.171	62.647
6.980	62.547
6.114	62.657
5.714	62.537
4.542	62.667
4.277	62.527
3.494	62.677
3.232	62.517
2.538	62.687
2.345	62.507
1.902	62.697
1.903	62.497
1.463	62.707
1.530	62.487
1.176	62.717
1.212	62.477
0.949	62.727
0.972	62.467
0.807	62.737
0.807	62.457
0.697	62.747
0.693	62.447
0.622	62.757
0.594	62.437
0.559	62.767
0.545	62.427
0.513	62.777
0.495	62.417
0.485	62.787
0.473	62.407
0.459	62.797
0.439	62.397
0.448	62.807
0.425	62.387
0.437	62.817
0.407	62.377
0.425	62.827
0.392	62.367
0.415	62.837
0.389	62.357
0.409	62.847
