9.321	62.597
23.498	62.607
22.433	62.587
20.983	62.617
18.666	62.577
16.814	62.627
14.710	62.567
13.180	62.637
11.051	62.557
9.530	62.647
8.030	62.547
6.764	62.657
6.096	62.537
4.929	62.667
4.623	62.527
3.544	62.677
3.397	62.517
2.590	62.687
2.533	62.507
1.936	62.697
1.915	62.497
1.495	62.707
1.507	62.487
1.195	62.717
1.221	62.477
0.985	62.727
1.012	62.467
0.834	62.737
0.845	62.457
0.725	62.747
0.733	62.447
0.643	62.757
0.655	62.437
0.581	62.767
0.586	62.427
0.538	62.777
0.528	62.417
0.504	62.787
0.499	62.407
0.480	62.797
0.466	62.397
0.460	62.807
0.442	62.387
0.445	62.817
0.424	62.377
0.432	62.827
0.409	62.367
0.422	62.837
0.398	62.357
0.413	62.847
