12.135	62.562
15.694	62.572
18.398	62.552
11.681	62.582
19.986	62.542
7.854	62.592
19.790	62.532
5.600	62.602
17.571	62.522
3.856	62.612
14.407	62.512
2.848	62.622
11.447	62.502
2.092	62.632
8.500	62.492
1.578	62.642
6.362	62.482
1.223	62.652
4.634	62.472
0.977	62.662
3.368	62.462
0.746	62.672
2.423	62.452
0.689	62.682
1.803	62.442
0.602	62.692
1.328	62.432
0.538	62.702
1.041	62.422
0.489	62.712
0.838	62.412
0.452	62.722
0.689	62.402
0.422	62.732
0.592	62.392
0.404	62.742
0.531	62.382
0.389	62.752
0.487	62.372
0.375	62.762
0.449	62.362
0.370	62.772
0.420	62.352
0.363	62.782
0.397	62.342
0.358	62.792
0.381	62.332
0.354	62.802
0.369	62.322
0.353	62.812
