11.117	62.562
16.254	62.572
17.597	62.552
11.230	62.582
14.786	62.542
7.517	62.592
14.251	62.532
4.658	62.602
13.006	62.522
3.746	62.612
11.587	62.512
2.728	62.622
9.251	62.502
2.094	62.632
7.462	62.492
1.639	62.642
5.679	62.482
1.273	62.652
4.170	62.472
1.008	62.662
3.134	62.462
0.825	62.672
2.281	62.452
0.691	62.682
1.699	62.442
0.604	62.692
1.195	62.432
0.535	62.702
0.955	62.422
0.487	62.712
0.769	62.412
0.443	62.722
0.579	62.402
0.384	62.732
0.331	62.392
0.386	62.742
0.485	62.382
0.380	62.752
0.444	62.372
0.370	62.762
0.404	62.362
0.358	62.772
0.316	62.352
0.357	62.782
0.378	62.342
0.353	62.792
0.361	62.332
0.348	62.802
0.349	62.322
0.348	62.812
