4.893	62.562
15.381	62.572
18.678	62.552
11.299	62.582
15.553	62.542
7.975	62.592
20.049	62.532
5.497	62.602
2.869	62.522
3.501	62.612
13.841	62.512
2.766	62.622
11.329	62.502
2.068	62.632
8.717	62.492
1.571	62.642
6.275	62.482
1.219	62.652
4.641	62.472
0.979	62.662
3.346	62.462
0.808	62.672
2.416	62.452
0.688	62.682
1.804	62.442
0.598	62.692
1.354	62.432
0.537	62.702
1.021	62.422
0.486	62.712
0.829	62.412
0.450	62.722
0.706	62.402
0.420	62.732
0.604	62.392
0.401	62.742
0.519	62.382
0.388	62.752
0.487	62.372
0.377	62.762
0.449	62.362
0.368	62.772
0.415	62.352
0.361	62.782
0.399	62.342
0.357	62.792
0.383	62.332
0.355	62.802
0.371	62.322
0.353	62.812
