1.827	62.562
16.487	62.572
13.069	62.552
6.605	62.582
8.250	62.542
4.290	62.592
7.620	62.532
3.344	62.602
7.090	62.522
2.324	62.612
5.132	62.512
1.766	62.622
5.393	62.502
1.679	62.632
5.047	62.492
1.533	62.642
4.362	62.482
1.223	62.652
3.248	62.472
0.955	62.662
2.541	62.462
0.772	62.672
1.923	62.452
0.654	62.682
1.279	62.442
0.573	62.692
1.009	62.432
0.492	62.702
0.703	62.422
0.431	62.712
0.544	62.412
0.387	62.722
0.460	62.402
0.372	62.732
0.405	62.392
0.358	62.742
0.380	62.382
0.354	62.752
0.359	62.372
0.349	62.762
0.348	62.362
0.343	62.772
0.334	62.352
0.335	62.782
0.335	62.342
0.339	62.792
0.326	62.332
0.338	62.802
0.323	62.322
0.338	62.812
