5.857	62.562
16.115	62.572
10.899	62.552
5.299	62.582
6.351	62.542
3.112	62.592
4.832	62.532
2.315	62.602
4.116	62.522
1.824	62.612
4.926	62.512
1.609	62.622
4.075	62.502
1.476	62.632
3.621	62.492
1.460	62.642
3.022	62.482
1.139	62.652
2.413	62.472
0.873	62.662
2.035	62.462
0.710	62.672
1.565	62.452
0.595	62.682
1.132	62.442
0.522	62.692
0.816	62.432
0.445	62.702
0.560	62.422
0.404	62.712
0.459	62.412
0.375	62.722
0.398	62.402
0.352	62.732
0.363	62.392
0.343	62.742
0.344	62.382
0.339	62.752
0.378	62.372
0.332	62.762
0.322	62.362
0.329	62.772
0.327	62.352
0.329	62.782
0.320	62.342
0.328	62.792
0.314	62.332
0.329	62.802
0.313	62.322
0.330	62.812
