15.789	62.562
15.855	62.572
14.074	62.552
8.481	62.582
10.195	62.542
4.718	62.592
7.596	62.532
3.390	62.602
7.770	62.522
2.539	62.612
7.971	62.512
2.040	62.622
6.062	62.502
1.827	62.632
5.195	62.492
1.614	62.642
4.324	62.482
1.256	62.652
3.609	62.472
0.960	62.662
2.541	62.462
0.810	62.672
1.952	62.452
0.658	62.682
1.455	62.442
0.567	62.692
0.946	62.432
0.494	62.702
0.701	62.422
0.455	62.712
0.562	62.412
0.404	62.722
0.489	62.402
0.372	62.732
0.442	62.392
0.367	62.742
0.400	62.382
0.357	62.752
0.383	62.372
0.349	62.762
0.364	62.362
0.340	62.772
0.345	62.352
0.342	62.782
0.341	62.342
0.340	62.792
0.336	62.332
0.337	62.802
0.323	62.322
0.336	62.812
