5.313	62.562
15.814	62.572
19.183	62.552
11.664	62.582
19.773	62.542
8.208	62.592
18.684	62.532
5.638	62.602
17.039	62.522
3.883	62.612
14.039	62.512
2.869	62.622
11.064	62.502
2.112	62.632
3.408	62.492
1.602	62.642
6.090	62.482
1.236	62.652
4.468	62.472
0.990	62.662
3.264	62.462
0.815	62.672
2.385	62.452
0.694	62.682
1.771	62.442
0.538	62.692
1.323	62.432
0.537	62.702
1.034	62.422
0.489	62.712
0.420	62.412
0.451	62.722
0.682	62.402
0.353	62.732
0.597	62.392
0.404	62.742
0.518	62.382
0.332	62.752
0.470	62.372
0.377	62.762
0.441	62.362
0.369	62.772
0.417	62.352
0.362	62.782
0.394	62.342
0.358	62.792
0.379	62.332
0.355	62.802
0.371	62.322
0.352	62.812
