13.305	62.592
15.243	62.602
15.742	62.582
9.116	62.612
13.446	62.572
8.650	62.622
10.809	62.562
8.548	62.632
10.339	62.552
2.747	62.642
7.682	62.542
7.130	62.652
7.892	62.532
1.969	62.662
6.508	62.522
1.676	62.672
5.392	62.512
1.283	62.682
1.034	62.502
0.995	62.692
2.988	62.492
1.426	62.702
2.183	62.482
0.693	62.712
0.575	62.472
0.891	62.722
1.082	62.462
0.523	62.732
0.808	62.452
0.460	62.742
0.618	62.442
0.409	62.752
0.561	62.432
0.380	62.762
0.469	62.422
0.365	62.772
0.424	62.412
0.342	62.782
0.319	62.402
0.333	62.792
0.355	62.392
0.330	62.802
0.348	62.382
0.324	62.812
0.330	62.372
0.318	62.822
0.310	62.362
0.316	62.832
0.313	62.352
0.314	62.842
