4.419	62.592
15.063	62.602
12.320	62.582
7.059	62.612
9.404	62.572
5.333	62.622
8.559	62.562
3.278	62.632
8.652	62.552
2.871	62.642
7.913	62.542
2.091	62.652
6.650	62.532
1.900	62.662
1.578	62.522
4.125	62.672
5.116	62.512
1.249	62.682
3.803	62.502
0.988	62.692
0.847	62.492
0.785	62.702
0.694	62.482
0.684	62.712
1.594	62.472
1.092	62.722
1.051	62.462
0.829	62.732
0.798	62.452
0.464	62.742
0.647	62.442
0.407	62.752
0.525	62.432
0.371	62.762
0.455	62.422
0.354	62.772
0.415	62.412
0.339	62.782
0.364	62.402
0.331	62.792
0.360	62.392
0.324	62.802
0.311	62.382
0.317	62.812
0.325	62.372
0.317	62.822
0.314	62.362
0.311	62.832
0.311	62.352
0.313	62.842
