15.486	62.592
15.690	62.602
18.264	62.582
11.541	62.612
19.966	62.572
8.151	62.622
18.318	62.562
2.429	62.632
15.438	62.552
4.085	62.642
13.557	62.542
3.086	62.652
11.189	62.532
2.316	62.662
8.301	62.522
1.745	62.672
6.002	62.512
1.345	62.682
4.243	62.502
1.068	62.692
2.568	62.492
0.868	62.702
2.198	62.482
0.731	62.712
1.634	62.472
0.631	62.722
1.246	62.462
0.456	62.732
0.966	62.452
0.496	62.742
0.775	62.442
0.360	62.752
0.660	62.432
0.331	62.762
0.553	62.422
0.389	62.772
0.511	62.412
0.372	62.782
0.454	62.402
0.356	62.792
0.415	62.392
0.347	62.802
0.299	62.382
0.338	62.812
0.366	62.372
0.334	62.822
0.353	62.362
0.328	62.832
0.335	62.352
0.324	62.842
