3.245	62.592
15.738	62.602
10.931	62.582
6.384	62.612
8.664	62.572
14.759	62.622
5.533	62.562
2.548	62.632
6.386	62.552
2.158	62.642
5.044	62.542
1.812	62.652
4.645	62.532
1.711	62.662
4.657	62.522
6.697	62.672
3.840	62.512
1.210	62.682
2.904	62.502
0.902	62.692
2.431	62.492
0.758	62.702
1.963	62.482
0.655	62.712
1.309	62.472
0.542	62.722
0.944	62.462
0.471	62.732
0.654	62.452
0.407	62.742
0.502	62.442
0.377	62.752
0.413	62.432
0.347	62.762
0.387	62.422
0.331	62.772
0.360	62.412
0.431	62.782
0.347	62.402
0.313	62.792
0.335	62.392
0.308	62.802
0.313	62.382
0.305	62.812
0.305	62.372
0.335	62.822
0.302	62.362
0.307	62.832
0.295	62.352
0.304	62.842
