8.637	62.592
14.362	62.602
17.692	62.582
4.959	62.612
19.177	62.572
7.445	62.622
19.915	62.562
5.141	62.632
18.218	62.552
3.823	62.642
15.985	62.542
2.769	62.652
12.667	62.532
2.099	62.662
9.511	62.522
1.591	62.672
6.920	62.512
1.245	62.682
2.379	62.502
0.986	62.692
3.498	62.492
0.812	62.702
1.383	62.482
0.687	62.712
1.835	62.472
0.601	62.722
1.380	62.462
0.531	62.732
1.057	62.452
0.480	62.742
0.853	62.442
0.442	62.752
0.701	62.432
0.409	62.762
0.602	62.422
0.387	62.772
0.521	62.412
0.370	62.782
0.471	62.402
0.355	62.792
0.430	62.392
0.346	62.802
0.404	62.382
0.336	62.812
0.378	62.372
0.299	62.822
0.355	62.362
0.327	62.832
0.340	62.352
0.323	62.842
