4.760	62.592
15.583	62.602
16.823	62.582
7.281	62.612
13.093	62.572
5.494	62.622
11.530	62.562
8.516	62.632
11.365	62.552
3.266	62.642
9.647	62.542
2.461	62.652
8.491	62.532
2.112	62.662
1.476	62.522
1.681	62.672
5.554	62.512
1.311	62.682
1.065	62.502
1.025	62.692
2.992	62.492
0.842	62.702
2.209	62.482
0.703	62.712
1.615	62.472
0.612	62.722
1.199	62.462
0.528	62.732
0.876	62.452
0.476	62.742
0.377	62.442
0.420	62.752
0.346	62.432
0.379	62.762
0.335	62.422
0.368	62.772
0.320	62.412
0.356	62.782
0.405	62.402
0.344	62.792
0.371	62.392
0.330	62.802
0.348	62.382
0.326	62.812
0.298	62.372
0.324	62.822
0.325	62.362
0.310	62.832
0.317	62.352
0.313	62.842
