14.028	62.592
14.633	62.602
17.633	62.582
10.635	62.612
19.397	62.572
7.292	62.622
3.912	62.562
5.344	62.632
18.552	62.552
3.708	62.642
14.535	62.542
2.771	62.652
11.849	62.532
2.109	62.662
9.398	62.522
1.613	62.672
6.580	62.512
1.252	62.682
4.728	62.502
0.998	62.692
3.400	62.492
0.823	62.702
2.451	62.482
0.698	62.712
1.784	62.472
0.606	62.722
1.356	62.462
0.538	62.732
1.032	62.452
0.484	62.742
0.849	62.442
0.444	62.752
0.694	62.432
0.413	62.762
0.600	62.422
0.389	62.772
0.522	62.412
0.372	62.782
0.470	62.402
0.309	62.792
0.433	62.392
0.347	62.802
0.401	62.382
0.339	62.812
0.376	62.372
0.333	62.822
0.360	62.362
0.328	62.832
0.340	62.352
0.323	62.842
