5.792	62.592
15.420	62.602
15.983	62.582
10.355	62.612
13.790	62.572
6.203	62.622
15.285	62.562
4.688	62.632
12.834	62.552
3.544	62.642
10.162	62.542
2.618	62.652
8.493	62.532
2.128	62.662
7.814	62.522
1.677	62.672
5.806	62.512
1.302	62.682
4.038	62.502
1.034	62.692
3.036	62.492
0.838	62.702
2.267	62.482
0.706	62.712
1.654	62.472
0.613	62.722
1.210	62.462
0.531	62.732
0.913	62.452
0.479	62.742
0.737	62.442
0.433	62.752
0.578	62.432
0.395	62.762
0.498	62.422
0.374	62.772
0.468	62.412
0.358	62.782
0.304	62.402
0.341	62.792
0.394	62.392
0.338	62.802
0.374	62.382
0.331	62.812
0.350	62.372
0.306	62.822
0.331	62.362
0.322	62.832
0.288	62.352
0.298	62.842
