7.501	62.592
15.677	62.602
18.530	62.582
5.583	62.612
15.957	62.572
4.260	62.622
14.994	62.562
5.356	62.632
13.010	62.552
4.293	62.642
11.451	62.542
2.966	62.652
9.532	62.532
2.279	62.662
7.974	62.522
1.742	62.672
5.885	62.512
1.342	62.682
4.193	62.502
1.061	62.692
2.991	62.492
0.867	62.702
2.229	62.482
0.728	62.712
1.626	62.472
0.628	62.722
1.223	62.462
0.546	62.732
0.952	62.452
0.487	62.742
0.725	62.442
0.440	62.752
0.631	62.432
0.415	62.762
0.550	62.422
0.335	62.772
0.462	62.412
0.365	62.782
0.437	62.402
0.349	62.792
0.394	62.392
0.344	62.802
0.379	62.382
0.299	62.812
0.351	62.372
0.329	62.822
0.286	62.362
0.299	62.832
0.329	62.352
0.318	62.842
