14.098	62.592
14.424	62.602
17.780	62.582
10.422	62.612
18.590	62.572
7.288	62.622
18.122	62.562
5.283	62.632
18.579	62.552
3.759	62.642
15.202	62.542
2.790	62.652
12.271	62.532
2.112	62.662
9.564	62.522
1.598	62.672
6.835	62.512
1.253	62.682
4.780	62.502
1.002	62.692
3.454	62.492
0.817	62.702
2.472	62.482
0.694	62.712
1.071	62.472
0.604	62.722
1.354	62.462
0.535	62.732
1.066	62.452
0.479	62.742
0.853	62.442
0.443	62.752
0.705	62.432
0.409	62.762
0.597	62.422
0.388	62.772
0.519	62.412
0.371	62.782
0.477	62.402
0.356	62.792
0.431	62.392
0.345	62.802
0.401	62.382
0.339	62.812
0.378	62.372
0.333	62.822
0.356	62.362
0.327	62.832
0.343	62.352
0.322	62.842
