19.9148	62.5624
19.8297	62.5724
18.5897	62.5724
18.9485	62.5724
18.8758	62.5624
19.3959	62.5624
19.7162	62.5624
19.3974	62.5724
20.0556	62.5624
19.072	62.5724
19.5836	62.5624
19.9899	62.5724
19.6036	62.5624
19.3375	62.5724
19.8467	62.5724
19.9174	62.5624
19.178	62.5724
18.198	62.5824
19.3847	62.5724
19.2249	62.5724
19.6229	62.5624
18.6243	62.5724
18.7696	62.5624
19.4529	62.5624
18.864	62.5724
17.7567	62.5724
16.6071	62.5824
15.0627	62.6024
15.0402	62.6024
15.1881	62.6024
18.3804	62.6324
18.1322	62.5824
15.9835	62.5824
15.7419	62.5824
15.6663	62.6024
15.5827	62.6024
15.5542	62.6024
18.1577	62.5824
17.2575	62.5824
16.8235	62.5824
15.492	62.6024
15.7383	62.6024
15.4347	62.6024
18.6469	62.5724
18.5301	62.5824
16.7544	62.5824
19.9663	62.5724
18.6974	62.5625
18.2265	62.5825
