15.092	62.592
15.601	62.602
18.158	62.582
10.970	62.612
18.140	62.572
7.727	62.622
17.321	62.562
5.258	62.632
15.763	62.552
3.964	62.642
13.338	62.542
2.972	62.652
10.727	62.532
2.242	62.662
8.071	62.522
1.720	62.672
6.066	62.512
1.338	62.682
1.515	62.502
1.052	62.692
3.149	62.492
0.861	62.702
2.263	62.482
0.726	62.712
0.855	62.472
0.624	62.722
1.260	62.462
0.467	62.732
0.977	62.452
0.489	62.742
0.786	62.442
0.450	62.752
0.649	62.432
0.412	62.762
0.563	62.422
0.323	62.772
0.494	62.412
0.371	62.782
0.448	62.402
0.353	62.792
0.415	62.392
0.344	62.802
0.387	62.382
0.335	62.812
0.367	62.372
0.330	62.822
0.349	62.362
0.326	62.832
0.336	62.352
0.296	62.842
