8.305	62.592
14.355	62.602
18.129	62.582
10.599	62.612
19.847	62.572
7.369	62.622
18.420	62.562
5.317	62.632
17.384	62.552
3.772	62.642
14.579	62.542
2.855	62.652
11.457	62.532
2.139	62.662
8.885	62.522
1.635	62.672
6.354	62.512
1.272	62.682
4.621	62.502
1.014	62.692
3.289	62.492
0.831	62.702
2.383	62.482
0.705	62.712
1.751	62.472
0.609	62.722
1.327	62.462
0.540	62.732
1.017	62.452
0.485	62.742
0.831	62.442
0.444	62.752
0.677	62.432
0.415	62.762
0.585	62.422
0.389	62.772
0.515	62.412
0.370	62.782
0.460	62.402
0.359	62.792
0.428	62.392
0.347	62.802
0.398	62.382
0.339	62.812
0.377	62.372
0.333	62.822
0.356	62.362
0.298	62.832
0.286	62.352
0.323	62.842
