5.864	62.592
15.593	62.602
17.258	62.582
10.293	62.612
16.845	62.572
5.617	62.622
15.598	62.562
4.627	62.632
12.731	62.552
3.434	62.642
10.904	62.542
2.948	62.652
10.148	62.532
2.247	62.662
7.761	62.522
1.725	62.672
5.645	62.512
1.335	62.682
4.265	62.502
1.050	62.692
3.093	62.492
0.998	62.702
2.265	62.482
0.720	62.712
1.670	62.472
0.615	62.722
1.233	62.462
0.546	62.732
0.943	62.452
0.482	62.742
0.725	62.442
0.438	62.752
0.608	62.432
0.358	62.762
0.528	62.422
0.374	62.772
0.309	62.412
0.359	62.782
0.430	62.402
0.346	62.792
0.389	62.392
0.313	62.802
0.291	62.382
0.330	62.812
0.350	62.372
0.303	62.822
0.289	62.362
0.322	62.832
0.286	62.352
0.296	62.842
