2.255	62.592
15.188	62.602
9.125	62.582
5.063	62.612
6.256	62.572
3.238	62.622
5.050	62.562
2.269	62.632
4.408	62.552
1.817	62.642
4.079	62.542
13.343	62.652
4.420	62.532
1.546	62.662
3.541	62.522
1.443	62.672
3.301	62.512
1.175	62.682
2.500	62.502
0.869	62.692
2.278	62.492
0.714	62.702
1.393	62.482
0.617	62.712
1.258	62.472
1.451	62.722
0.772	62.462
0.459	62.732
0.576	62.452
0.856	62.742
0.471	62.442
0.358	62.752
0.425	62.432
0.342	62.762
0.382	62.422
0.322	62.772
0.347	62.412
0.319	62.782
0.326	62.402
0.443	62.792
0.315	62.392
0.306	62.802
0.308	62.382
0.366	62.812
0.298	62.372
0.350	62.822
0.292	62.362
0.301	62.832
0.296	62.352
0.303	62.842
