10.999	62.631
18.817	62.641
15.033	62.621
20.347	62.651
11.153	62.611
19.359	62.661
7.988	62.601
15.909	62.671
5.713	62.591
13.573	62.681
4.118	62.581
2.333	62.691
3.046	62.571
7.882	62.701
2.283	62.561
5.673	62.711
1.664	62.551
4.106	62.721
1.254	62.541
2.972	62.731
0.989	62.531
2.231	62.741
0.820	62.521
1.687	62.751
0.693	62.511
0.795	62.761
0.505	62.501
1.069	62.771
0.527	62.491
0.886	62.781
0.479	62.481
0.743	62.791
0.442	62.471
0.637	62.801
0.417	62.461
0.560	62.811
0.396	62.451
0.507	62.821
0.378	62.441
0.332	62.831
0.365	62.431
0.436	62.841
0.357	62.421
0.420	62.851
0.353	62.411
0.404	62.861
0.347	62.401
0.388	62.871
0.343	62.391
0.382	62.881
