4.810	62.631
18.493	62.641
11.558	62.621
12.858	62.651
5.943	62.611
9.797	62.661
3.728	62.601
8.098	62.671
2.899	62.591
7.097	62.681
2.401	62.581
6.006	62.691
2.002	62.571
5.743	62.701
1.792	62.561
4.905	62.711
1.348	62.551
3.780	62.721
1.098	62.541
2.680	62.731
0.912	62.531
1.963	62.741
0.785	62.521
1.566	62.751
0.659	62.511
1.227	62.761
0.888	62.501
0.947	62.771
0.466	62.491
0.752	62.781
0.425	62.481
0.391	62.791
0.387	62.471
0.531	62.801
0.477	62.461
0.450	62.811
0.352	62.451
0.349	62.821
0.344	62.441
0.398	62.831
0.337	62.431
0.382	62.841
0.334	62.421
0.338	62.851
0.332	62.411
0.367	62.861
0.330	62.401
0.360	62.871
0.330	62.391
0.355	62.881
