9.557	62.631
19.363	62.641
16.292	62.621
20.177	62.651
12.213	62.611
19.379	62.661
7.621	62.601
16.627	62.671
6.271	62.591
12.712	62.681
4.626	62.581
9.946	62.691
3.415	62.571
7.241	62.701
2.458	62.561
5.243	62.711
1.792	62.551
3.786	62.721
1.337	62.541
2.760	62.731
1.050	62.531
2.063	62.741
0.850	62.521
1.582	62.751
0.715	62.511
1.252	62.761
0.612	62.501
1.013	62.771
0.539	62.491
0.844	62.781
0.492	62.481
0.714	62.791
0.452	62.471
0.609	62.801
0.426	62.461
0.551	62.811
0.400	62.451
0.495	62.821
0.385	62.441
0.468	62.831
0.372	62.431
0.431	62.841
0.364	62.421
0.415	62.851
0.358	62.411
0.403	62.861
0.352	62.401
0.391	62.871
0.349	62.391
0.380	62.881
