12.420	62.631
19.155	62.641
16.244	62.621
20.817	62.651
11.427	62.611
18.989	62.661
8.035	62.601
17.113	62.671
6.234	62.591
12.916	62.681
4.342	62.581
9.594	62.691
1.649	62.571
7.544	62.701
2.367	62.561
5.426	62.711
1.742	62.551
3.912	62.721
1.295	62.541
2.835	62.731
1.014	62.531
2.105	62.741
0.837	62.521
1.611	62.751
0.592	62.511
1.276	62.761
0.609	62.501
1.034	62.771
0.535	62.491
0.852	62.781
0.489	62.481
0.723	62.791
0.446	62.471
0.628	62.801
0.420	62.461
0.560	62.811
0.400	62.451
0.503	62.821
0.384	62.441
0.471	62.831
0.371	62.431
0.440	62.841
0.361	62.421
0.418	62.851
0.353	62.411
0.402	62.861
0.350	62.401
0.391	62.871
0.346	62.391
0.382	62.881
