4.163	62.631
18.802	62.641
8.673	62.621
9.570	62.651
4.101	62.611
6.167	62.661
2.712	62.601
5.138	62.671
2.046	62.591
4.816	62.681
1.780	62.581
4.012	62.691
1.581	62.571
3.937	62.701
1.491	62.561
4.000	62.711
1.238	62.551
3.220	62.721
0.953	62.541
1.934	62.731
0.787	62.531
1.556	62.741
0.703	62.521
1.144	62.751
0.585	62.511
0.984	62.761
0.513	62.501
0.772	62.771
0.431	62.491
0.586	62.781
0.389	62.481
0.506	62.791
0.370	62.471
0.445	62.801
0.346	62.461
0.379	62.811
0.339	62.451
0.383	62.821
0.329	62.441
0.352	62.831
0.327	62.431
0.357	62.841
0.323	62.421
0.349	62.851
0.323	62.411
0.341	62.861
0.323	62.401
0.342	62.871
0.381	62.391
0.339	62.881
