2.169	62.631
19.136	62.641
15.769	62.621
19.872	62.651
11.460	62.611
19.165	62.661
8.392	62.601
16.564	62.671
5.768	62.591
12.311	62.681
4.269	62.581
10.009	62.691
3.240	62.571
7.489	62.701
2.386	62.561
5.317	62.711
1.761	62.551
3.860	62.721
1.312	62.541
2.812	62.731
1.029	62.531
2.099	62.741
0.837	62.521
1.607	62.751
0.710	62.511
1.272	62.761
0.610	62.501
1.033	62.771
0.540	62.491
0.854	62.781
0.488	62.481
0.722	62.791
0.451	62.471
0.623	62.801
0.420	62.461
0.557	62.811
0.401	62.451
0.503	62.821
0.384	62.441
0.468	62.831
0.371	62.431
0.438	62.841
0.360	62.421
0.416	62.851
0.356	62.411
0.402	62.861
0.351	62.401
0.391	62.871
0.347	62.391
0.382	62.881
