8.256	62.631
18.769	62.641
13.675	62.621
18.007	62.651
8.291	62.611
13.716	62.661
5.885	62.601
12.083	62.671
4.549	62.591
9.358	62.681
3.587	62.581
8.560	62.691
2.756	62.571
6.853	62.701
2.159	62.561
5.311	62.711
1.643	62.551
3.832	62.721
1.229	62.541
0.899	62.731
1.049	62.531
2.080	62.741
0.826	62.521
1.616	62.751
0.691	62.511
1.251	62.761
0.595	62.501
1.007	62.771
0.518	62.491
0.837	62.781
0.466	62.481
0.704	62.791
0.409	62.471
0.597	62.801
0.405	62.461
0.525	62.811
0.383	62.451
0.471	62.821
0.361	62.441
0.434	62.831
0.355	62.431
0.417	62.841
0.351	62.421
0.394	62.851
0.343	62.411
0.382	62.861
0.342	62.401
0.378	62.871
0.341	62.391
0.370	62.881
